ID,seguranca,seguranca_n
754,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alarme antifurto volumétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de desembarque' ,Assistente de farol alto' ,Assistente de partida em rampa' ,Assistente de permanência em faixa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle automático de descida' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Faróis de neblina' ,Freios ABS' ,Frenagem automática de emergência' ,ISOFIX para fixação de cadeira infantil' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento dianteiro' ,Sensores de estacionamento traseiro' ,Tração integral' ,Travamento central das portas' ,Vetorização de torque'",37
755,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alarme antifurto volumétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de desembarque' ,Assistente de farol alto' ,Assistente de partida em rampa' ,Assistente de permanência em faixa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle automático de descida' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,Frenagem automática de emergência' ,ISOFIX para fixação de cadeira infantil' ,Limpador e lavador do vidro traseiro' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento dianteiro' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",35
756,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alarme antifurto volumétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de desembarque' ,Assistente de farol alto' ,Assistente de partida em rampa' ,Assistente de permanência em faixa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle automático de descida' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,Frenagem automática de emergência' ,ISOFIX para fixação de cadeira infantil' ,Limpador e lavador do vidro traseiro' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento dianteiro' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",35
757,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de desembarque' ,Assistente de farol alto' ,Assistente de partida em rampa' ,Assistente de permanência em faixa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle automático de descida' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,Frenagem automática de emergência' ,ISOFIX para fixação de cadeira infantil' ,Limpador e lavador do vidro traseiro' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento dianteiro' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",34
758,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de partida em rampa' ,Assistente de permanência em faixa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,Frenagem automática de emergência' ,Frenagem automática em manobras' ,ISOFIX para fixação de cadeira infantil' ,Limpador e lavador do vidro traseiro' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento dianteiro' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",32
759,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Assistente de partida em rampa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,ISOFIX para fixação de cadeira infantil' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",23
760,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Assistente de partida em rampa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,ISOFIX para fixação de cadeira infantil' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",23
761,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Assistente de partida em rampa' ,Câmera traseira para manobras' ,Cintos de 3 pontos para todos ocupantes' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,ISOFIX para fixação de cadeira infantil' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",22
762,"Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Assistente de partida em rampa' ,Câmera traseira para manobras' ,Cintos de 3 pontos para todos ocupantes' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,ISOFIX para fixação de cadeira infantil' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",21
763,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alarme antifurto volumétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de desembarque' ,Assistente de farol alto' ,Assistente de partida em rampa' ,Assistente de permanência em faixa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,Frenagem automática de emergência' ,Frenagem automática em manobras' ,ISOFIX para fixação de cadeira infantil' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento dianteiro' ,Sensores de estacionamento traseiro' ,Tração integral' ,Travamento central das portas'",35
764,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alarme antifurto volumétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de desembarque' ,Assistente de farol alto' ,Assistente de partida em rampa' ,Assistente de permanência em faixa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle automático de descida' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,Frenagem automática de emergência' ,ISOFIX para fixação de cadeira infantil' ,Limpador e lavador do vidro traseiro' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento dianteiro' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",35
765,"Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alarme antifurto volumétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de partida em rampa' ,Câmera traseira para manobras' ,Cintos de 3 pontos para todos ocupantes' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Freios ABS' ,Frenagem automática de emergência' ,ISOFIX para fixação de cadeira infantil' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",26
766,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alarme antifurto volumétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de desembarque' ,Assistente de farol alto' ,Assistente de partida em rampa' ,Assistente de permanência em faixa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle automático de descida' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,Frenagem automática de emergência' ,ISOFIX para fixação de cadeira infantil' ,Limpador e lavador do vidro traseiro' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento dianteiro' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",35
767,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alarme antifurto volumétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de desembarque' ,Assistente de farol alto' ,Assistente de partida em rampa' ,Assistente de permanência na faixa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle automático de descida' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,Frenagem automática de emergência' ,ISOFIX para fixação de cadeira infantil' ,Limpador e lavador do vidro traseiro' ,Luz traseira de neblina' ,Luzes de condução diurna' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento dianteiro' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",35
768,"Airbags de cortina' ,Airbags frontais' ,Airbags laterais' ,Alarme antifurto perimétrico' ,Alarme antifurto volumétrico' ,Alerta de colisão frontal' ,Alerta de mudança de faixa' ,Alerta de ponto cego' ,Alerta de tráfego cruzado traseiro' ,Assistente de desembarque' ,Assistente de farol alto' ,Assistente de partida em rampa' ,Assistente de permanência em faixa' ,Câmera traseira para manobras' ,Câmeras para visão de 360 graus' ,Cintos de 3 pontos para todos ocupantes' ,Controle automático de descida' ,Controle de estabilidade' ,Controle de tração' ,Desembaçador do vidro traseiro' ,Encosto de cabeça para todos ocupantes' ,Faróis com refletores duplos' ,Faróis com regulagem de altura' ,Faróis de LED' ,Freios ABS' ,Frenagem automática de emergência' ,ISOFIX para fixação de cadeira infantil' ,Limpador e lavador do vidro traseiro' ,Luz de condução diurna' ,Luz traseira de neblina' ,Monitoramento de pressão dos pneus' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento dianteiro' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",35
769,"Airbags frontais' ,Assistente de partida em rampa' ,Cintos de 3 pontos para todos ocupantes' ,Controle de estabilidade' ,Controle de tração' ,Encosto de cabeça para todos ocupantes' ,Faróis com regulagem de altura' ,Faróis de neblina' ,Freios ABS' ,Luz de condução diurna' ,Repetidores laterais das luzes de direção' ,Sensores de estacionamento traseiro' ,Travamento central das portas'",13
